paper_id,domain,year,primary_field,is_landmark,n_controls,control_tier,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,community_reach_mad_zero,community_reach_z_clipped,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,field_entropy_mad_zero,field_entropy_z_clipped,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,cross_community_adoption_mad_zero,cross_community_adoption_z_clipped,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,path_shortening_mad_zero,path_shortening_z_clipped,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,modularity_shock_mad_zero,modularity_shock_z_clipped,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,partition_change_mad_zero,partition_change_z_clipped,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,boundary_mixing_mad_zero,boundary_mixing_z_clipped,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,post_perturbation_concentration_mad_zero,post_perturbation_concentration_z_clipped,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,hub_formation_mad_zero,hub_formation_z_clipped,n_delta_scale_floor_used,n_delta_mad_zero,n_delta_z_clipped
crispr::https://openalex.org/W2127311438,crispr,2004,Trypanosoma species research and implications,0,79,field_all_years,1.4826,1.6387046429964882,1.4826,0,0,0,0.35912647444743817,0.5424682938259359,0.35912647444743817,0,0,0,0.22239000000000003,0.2601118480946807,0.27798750000000005,1,0,0,0.0,0.04421901417609579,0.038691637404083816,1,1,0,0.0,0.0038805771116706364,0.010732932741419076,1,1,0,0.07655473435398805,0.11448915190084932,0.07655473435398805,0,0,0,0.0900629185520362,0.10020112972219274,0.0900629185520362,0,0,0,0.19989885714285702,0.3034638227771274,0.19989885714285702,0,0,0,0.0,0.0024303139423026525,0.02,1,1,0,4,3,0
crispr::https://openalex.org/W2134548871,crispr,2004,RNA modifications and cancer,0,59,field_year3,1.4826,1.9508388607101053,1.4826,0,0,0,0.4400263931785876,0.5433851836796714,0.4400263931785876,0,0,0,0.29202727272727275,0.3190705336628084,0.36503409090909095,1,0,0,0.0,0.013288851396993304,0.0284497333853557,1,1,1,0.004796922348484899,0.011461477439224996,0.011461477439224996,1,0,0,0.15406610970982096,0.15710074432272614,0.15406610970982096,0,0,0,0.14845342465753422,0.18057562678985312,0.14845342465753422,0,0,0,0.23845720406278878,0.30624832894345644,0.23845720406278878,0,0,0,0.0,3.613468163044638e-18,0.02,1,1,0,4,2,1
crispr::https://openalex.org/W2142066620,crispr,2004,RNA modifications and cancer,0,59,field_year3,1.4826,1.9508388607101053,1.4826,0,0,0,0.44687955286155184,0.5433851836796714,0.44687955286155184,0,0,0,0.28774144736842105,0.3190705336628084,0.3596768092105263,1,0,0,0.0,0.014175050045530367,0.0284497333853557,1,1,0,0.0023156657238650835,0.011461477439224996,0.011461477439224996,1,0,0,0.16080735068318186,0.16080735068318186,0.16080735068318186,0,0,0,0.14845342465753422,0.18057562678985312,0.14845342465753422,0,0,0,0.24051066666666687,0.30624832894345644,0.24051066666666687,0,0,0,0.0,3.613468163044638e-18,0.02,1,1,0,4,2,0
crispr::https://openalex.org/W2142395283,crispr,2004,Trypanosoma species research and implications,0,79,field_all_years,1.4826,1.6387046429964882,1.4826,0,0,0,0.35912647444743817,0.5424682938259359,0.35912647444743817,0,0,0,0.22239000000000003,0.2601118480946807,0.27798750000000005,1,0,0,0.0,0.04421901417609579,0.038691637404083816,1,1,0,0.0,0.0034459659332605947,0.010732932741419076,1,1,0,0.07655473435398805,0.11448915190084932,0.07655473435398805,0,0,0,0.09666514828439877,0.09827601485465116,0.09666514828439877,0,0,0,0.19989885714285702,0.3034638227771274,0.19989885714285702,0,0,0,0.0,0.0024303139423026525,0.02,1,1,0,4,3,0
crispr::https://openalex.org/W2144045727,crispr,2004,MicroRNA in disease regulation,0,56,field_all_years,2.9652,2.9652,2.9652,0,0,0,0.7836271958069096,0.7836271958069096,0.7836271958069096,0,0,0,0.26914892307692306,0.39016777214202103,0.33643615384615383,1,0,0,0.0,0.09103914683313824,0.07965925347899597,1,1,0,0.0,0.06205256528125445,0.06205256528125445,1,1,0,0.23100473621375614,0.252154670209055,0.23100473621375614,0,0,0,0.12633120161228378,0.16924471107327121,0.12633120161228378,0,0,0,0.23744765625,0.3566377292235661,0.23744765625,0,0,0,0.0,3.708994804513593e-18,0.02,1,1,0,4,3,0
crispr::https://openalex.org/W2150265408,crispr,2004,Trypanosoma species research and implications,0,79,field_all_years,1.4826,1.4826,1.4826,0,0,0,0.3425533366312425,0.5398736979198134,0.3425533366312425,0,0,0,0.24824930232558143,0.2601118480946807,0.3103116279069768,1,0,0,0.0,0.04421901417609579,0.038691637404083816,1,1,0,0.0,0.0034459659332605947,0.010732932741419076,1,1,0,0.07704668963994642,0.11448915190084932,0.07704668963994642,0,0,0,0.09833280080791647,0.10020112972219274,0.09833280080791647,0,0,0,0.18532500000000016,0.3034638227771274,0.18532500000000016,0,0,0,0.0,0.0024303139423026525,0.02,1,1,0,4,3,0
crispr::https://openalex.org/W2151392692,crispr,2004,RNA modifications and cancer,0,59,field_year3,1.4826,1.9508388607101053,1.4826,0,0,0,0.4578314014691039,0.5433851836796714,0.4578314014691039,0,0,0,0.27665741626794255,0.3190705336628084,0.34582177033492817,1,0,0,0.0,0.014175050045530367,0.0284497333853557,1,1,0,0.004796922348484899,0.011461477439224996,0.011461477439224996,1,0,0,0.1414790290759485,0.15710074432272614,0.1414790290759485,0,0,0,0.14945031222123106,0.17757437553742825,0.14945031222123106,0,0,0,0.21049259259259245,0.30624832894345644,0.21049259259259245,0,0,0,0.0,3.613468163044638e-18,0.02,1,1,0,4,2,0
crispr::https://openalex.org/W2160361990,crispr,2004,RNA Research and Splicing,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,1,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
crispr::https://openalex.org/W2163997753,crispr,2004,Plant Virus Research Studies,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,1,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
crispr::https://openalex.org/W2170026401,crispr,2004,Trypanosoma species research and implications,0,79,field_all_years,1.4826,1.6387046429964882,1.4826,0,0,0,0.3425533366312425,0.5398736979198134,0.3425533366312425,0,0,0,0.22124069767441856,0.22124069767441856,0.2765508720930232,1,0,0,0.0,0.04421901417609579,0.038691637404083816,1,1,0,0.0,0.0038805771116706364,0.010732932741419076,1,1,0,0.07496436520464085,0.11448915190084932,0.07496436520464085,0,0,0,0.0900629185520362,0.10020112972219274,0.0900629185520362,0,0,0,0.18532500000000016,0.30277019118220827,0.18532500000000016,0,0,0,0.0,0.0024303139423026525,0.02,1,1,0,4,3,0
crispr::https://openalex.org/W2492020821,crispr,2004,RNA modifications and cancer,0,59,field_year3,1.4826,1.9508388607101053,1.4826,0,0,0,0.44687955286155184,0.5433851836796714,0.44687955286155184,0,0,0,0.29202727272727275,0.3190705336628084,0.36503409090909095,1,0,0,0.0,0.014175050045530367,0.0284497333853557,1,1,0,0.004796922348484899,0.011461477439224996,0.011461477439224996,1,0,0,0.16080735068318186,0.16080735068318186,0.16080735068318186,0,0,0,0.14845342465753422,0.1836356467870838,0.14845342465753422,0,0,0,0.23845720406278878,0.30624832894345644,0.23845720406278878,0,0,0,0.0,3.613468163044638e-18,0.02,1,1,0,4,2,0
crispr::https://openalex.org/W4241434797,crispr,2004,RNA Research and Splicing,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683440092213735,0.15664798333446378,0.09683440092213735,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
graphene_2d_materials::https://openalex.org/W1525860051,graphene_2d_materials,2004,Graphene research and applications,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021461440139486837,0.021461440139486837,1,1,1,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,1,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,2
graphene_2d_materials::https://openalex.org/W1573256283,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009760260726121867,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.08917894736842107,0.14971048895562905,0.08917894736842107,0,0,0,0.5501835937499999,0.7412898443291327,0.5501835937499999,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W1966450113,graphene_2d_materials,2004,Catalytic Processes in Materials Science,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021461440139486837,0.021461440139486837,1,1,1,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,1,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,2
graphene_2d_materials::https://openalex.org/W1977908909,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009759455275342204,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.08917894736842107,0.14971048895562905,0.08917894736842107,0,0,0,0.7044065972222221,0.7412898443291327,0.7044065972222221,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W1978016036,graphene_2d_materials,2004,Advanced Photocatalysis Techniques,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683174197215118,0.1563643196671339,0.09683174197215118,0,0,1,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
graphene_2d_materials::https://openalex.org/W1984599237,graphene_2d_materials,2004,Metal and Thin Film Mechanics,0,61,field_all_years,1.4826,1.5606710885680841,1.4826,0,0,0,0.5171784652953966,0.5171784652953966,0.5171784652953966,0,0,0,0.2118,0.49419322955275513,0.30887076847047196,1,0,0,0.0,0.0836073797447188,0.07315645727662895,1,1,0,0.0008814506539832035,0.015107506328731448,0.015107506328731448,1,0,0,0.14452054047061388,0.34036168793717186,0.17018084396858593,1,0,0,0.07242586206896551,0.15164083581149979,0.07582041790574989,1,0,0,0.555975,0.555975,0.555975,0,0,0,0.0,0.0,0.02,1,1,0,6,2,0
graphene_2d_materials::https://openalex.org/W1985845186,graphene_2d_materials,2004,2D Materials and Applications,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683440092213735,0.15664798333446378,0.09683440092213735,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
graphene_2d_materials::https://openalex.org/W1988161109,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009759455275342204,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.09845509325681491,0.14971048895562905,0.09845509325681491,0,0,0,0.7044065972222221,0.7412898443291327,0.7044065972222221,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W1988659710,graphene_2d_materials,2004,Molecular Junctions and Nanostructures,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,1,0.09683440092213735,0.15664798333446378,0.09683440092213735,0,0,0,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
graphene_2d_materials::https://openalex.org/W1988941898,graphene_2d_materials,2004,Hydrogen Storage and Materials,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,1,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0,0,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
graphene_2d_materials::https://openalex.org/W1989889118,graphene_2d_materials,2004,Metal and Thin Film Mechanics,0,61,field_all_years,1.4826,1.5606710885680841,1.4826,0,0,0,0.5171784652953966,0.5171784652953966,0.5171784652953966,0,0,0,0.2118,0.49419322955275513,0.30887076847047196,1,0,0,0.0,0.0836073797447188,0.07315645727662895,1,1,0,0.0008236666666667311,0.015107506328731448,0.015107506328731448,1,0,0,0.14452054047061388,0.34036168793717186,0.17018084396858593,1,0,0,0.07589499999999999,0.15164083581149979,0.07589499999999999,0,0,0,0.555975,0.555975,0.555975,0,0,0,0.0,0.0,0.02,1,1,0,5,2,0
graphene_2d_materials::https://openalex.org/W1992694858,graphene_2d_materials,2004,Metal and Thin Film Mechanics,0,61,field_all_years,1.4826,1.5606710885680841,1.4826,0,0,0,0.5171784652953966,0.5171784652953966,0.5171784652953966,0,0,0,0.2118,0.49419322955275513,0.30887076847047196,1,0,0,0.0,0.0836073797447188,0.07315645727662895,1,1,0,0.0008236666666667311,0.015107506328731448,0.015107506328731448,1,0,0,0.14452054047061388,0.34036168793717186,0.17018084396858593,1,0,0,0.07759913793103447,0.15164083581149979,0.07759913793103447,0,0,0,0.555975,0.555975,0.555975,0,0,0,0.0,0.0,0.02,1,1,0,5,2,0
graphene_2d_materials::https://openalex.org/W1995129694,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.1446872155026661,0.12192742879438156,1,1,1,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009759455275342204,0.010732932741419076,1,1,0,0.0,0.1310873624713125,0.06554368123565625,1,1,1,0.09845509325681491,0.14971048895562905,0.09845509325681491,0,0,0,0.5501835937499999,0.7412898443291327,0.5501835937499999,0,0,0,0.0,0.0,0.02,1,1,0,6,6,2
graphene_2d_materials::https://openalex.org/W1999505822,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009759455275342204,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.09845509325681491,0.14971048895562905,0.09845509325681491,0,0,0,0.5501835937499999,0.7412898443291327,0.5501835937499999,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W2002292760,graphene_2d_materials,2004,Graphene research and applications,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
graphene_2d_materials::https://openalex.org/W2010002248,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009759455275342204,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.09752614588839384,0.14971048895562905,0.09752614588839384,0,0,0,0.7044065972222221,0.7412898443291327,0.7044065972222221,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W2013262376,graphene_2d_materials,2004,2D Materials and Applications,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683174197215118,0.15664798333446378,0.09683174197215118,0,0,0,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
graphene_2d_materials::https://openalex.org/W2013417708,graphene_2d_materials,2004,Graphene research and applications,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,1,0.0,0.021461440139486837,0.021461440139486837,1,1,1,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09690120310301766,0.15664798333446378,0.09690120310301766,0,0,0,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,2
graphene_2d_materials::https://openalex.org/W2018218282,graphene_2d_materials,2004,2D Materials and Applications,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,1,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,0,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
graphene_2d_materials::https://openalex.org/W2019807207,graphene_2d_materials,2004,Metal and Thin Film Mechanics,0,61,field_all_years,1.4826,1.5606710885680841,1.4826,0,0,0,0.5171784652953966,0.5171784652953966,0.5171784652953966,0,0,0,0.2118,0.49419322955275513,0.30887076847047196,1,0,0,0.0,0.0836073797447188,0.07315645727662895,1,1,0,0.0008814506539832035,0.015107506328731448,0.015107506328731448,1,0,0,0.14452054047061388,0.34036168793717186,0.17018084396858593,1,0,0,0.07242586206896551,0.15164083581149979,0.07582041790574989,1,0,0,0.46853999207292907,0.4941932295527552,0.46853999207292907,0,0,0,0.0,0.0,0.02,1,1,0,6,2,0
graphene_2d_materials::https://openalex.org/W2020868140,graphene_2d_materials,2004,"Graphite, nuclear technology, radiation studies",0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683174197215118,0.1563643196671339,0.09683174197215118,0,0,1,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
graphene_2d_materials::https://openalex.org/W2021806371,graphene_2d_materials,2004,Corrosion Behavior and Inhibition,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
graphene_2d_materials::https://openalex.org/W2022478859,graphene_2d_materials,2004,Metal and Thin Film Mechanics,0,61,field_all_years,1.4826,1.5606710885680841,1.4826,0,0,0,0.451653477928498,0.5138229655737179,0.451653477928498,0,0,0,0.2118,0.39016777214202103,0.26475,1,0,0,0.0,0.0836073797447188,0.07315645727662895,1,1,0,0.0008236666666667311,0.015107506328731448,0.015107506328731448,1,0,0,0.14149527027562855,0.2827482026887259,0.14149527027562855,0,0,0,0.07412999999999999,0.15164083581149979,0.07582041790574989,1,0,0,0.555975,0.555975,0.555975,0,0,0,0.0,0.0,0.02,1,1,0,5,2,0
graphene_2d_materials::https://openalex.org/W2022944798,graphene_2d_materials,2004,Carbon Nanotubes in Composites,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0,1,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,1
graphene_2d_materials::https://openalex.org/W2025828988,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009762193028505218,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.08739290339705223,0.13991341907272226,0.08739290339705223,0,0,0,0.7044065972222221,0.7412898443291327,0.7044065972222221,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W2027655863,graphene_2d_materials,2004,X-ray Diffraction in Crystallography,0,5920,all_non_landmark,1.4826,2.7311744049941473,1.4826,0,0,0,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0,0,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0,0,0.0,0.06502796202367017,0.0568994667707114,1,1,0,0.0,0.021484188578262786,0.021484188578262786,1,1,0,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0,0,0.09690120310301766,0.15664798333446378,0.09690120310301766,0,0,0,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,0,0,0.0,0.0024426947659084764,0.02,1,1,0,4,3,0
graphene_2d_materials::https://openalex.org/W2031255560,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2653398271419553,0.14002312362270025,1,1,0,0.0,0.19020678891923518,0.12192742879438156,1,1,0,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009764971736856386,0.010732932741419076,1,1,0,0.0,0.14729837850265814,0.07364918925132907,1,1,0,0.09845509325681491,0.14971048895562905,0.09845509325681491,0,0,0,0.7044065972222221,0.7412898443291327,0.7044065972222221,0,0,0,0.0,0.0,0.02,1,1,0,6,6,0
graphene_2d_materials::https://openalex.org/W2031823247,graphene_2d_materials,2004,Catalysis and Hydrodesulfurization Studies,0,52,field_year,1.4826,1.4826,1.4826,0,0,0,1.4827318040026374e-12,0.2150439918230815,0.14002312362270025,1,1,1,0.0,0.1446872155026661,0.12192742879438156,1,1,1,0.0,0.13005592404734034,0.1137989335414228,1,1,0,0.0,0.009759455275342204,0.010732932741419076,1,1,0,0.0,0.1310873624713125,0.06554368123565625,1,1,1,0.08739290339705223,0.1495282677433649,0.08739290339705223,0,0,0,0.7044065972222221,0.7412898443291327,0.7044065972222221,0,0,0,0.0,0.0,0.02,1,1,0,6,6,3
