paper_id,title,domain,year,primary_field,display_community,is_landmark,reference_count,cited_by_count,n_future_citers,n_controls,control_tier,community_reach,community_reach_z,community_reach_z_raw,community_reach_z_clipped,community_reach_control_median,community_reach_control_mad,community_reach_control_robust_scale,community_reach_scale_used,community_reach_scale_floor_used,field_entropy,field_entropy_z,field_entropy_z_raw,field_entropy_z_clipped,field_entropy_control_median,field_entropy_control_mad,field_entropy_control_robust_scale,field_entropy_scale_used,field_entropy_scale_floor_used,cross_community_adoption,cross_community_adoption_z,cross_community_adoption_z_raw,cross_community_adoption_z_clipped,cross_community_adoption_control_median,cross_community_adoption_control_mad,cross_community_adoption_control_robust_scale,cross_community_adoption_scale_used,cross_community_adoption_scale_floor_used,path_shortening,path_shortening_z,path_shortening_z_raw,path_shortening_z_clipped,path_shortening_control_median,path_shortening_control_mad,path_shortening_control_robust_scale,path_shortening_scale_used,path_shortening_scale_floor_used,modularity_shock,modularity_shock_z,modularity_shock_z_raw,modularity_shock_z_clipped,modularity_shock_control_median,modularity_shock_control_mad,modularity_shock_control_robust_scale,modularity_shock_scale_used,modularity_shock_scale_floor_used,partition_change,partition_change_z,partition_change_z_raw,partition_change_z_clipped,partition_change_control_median,partition_change_control_mad,partition_change_control_robust_scale,partition_change_scale_used,partition_change_scale_floor_used,boundary_mixing,boundary_mixing_z,boundary_mixing_z_raw,boundary_mixing_z_clipped,boundary_mixing_control_median,boundary_mixing_control_mad,boundary_mixing_control_robust_scale,boundary_mixing_scale_used,boundary_mixing_scale_floor_used,post_perturbation_concentration,post_perturbation_concentration_z,post_perturbation_concentration_z_raw,post_perturbation_concentration_z_clipped,post_perturbation_concentration_control_median,post_perturbation_concentration_control_mad,post_perturbation_concentration_control_robust_scale,post_perturbation_concentration_scale_used,post_perturbation_concentration_scale_floor_used,hub_formation,hub_formation_z,hub_formation_z_raw,hub_formation_z_clipped,hub_formation_control_median,hub_formation_control_mad,hub_formation_control_robust_scale,hub_formation_scale_used,hub_formation_scale_floor_used,RGPM_breadth_component,RGPM_brokerage_component,RGPM_boundary_component,RGPM_consolidation_component,RGPM_v3_balanced,RGPM_v2,RGPM_simple,RGPM_primary_only,RGPM_structural_residual_tau10,RGPM_structural_residual_raw_tau10,RGPM_popularity_fitted_tau10,RGPM,RGPM_mahalanobis_debug
transformer_foundation_models::https://openalex.org/W2006019948,Using dependency order templates to improve generality in translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,8,19.0,2,108,field_year_refbin,1.0,0.0,0.0,0,1.0,0.0,0.507218103784627,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.10190364928246422,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.03701114047866813,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.004284318614784488,0.0037487787879364265,1,0.0,0.0,0.0,0,0.0,0.0,0.0006182779382667926,0.002,1,0.0,0.0,0.0,0,0.0,0.0,0.040398580541017706,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.016879703422553186,0.024226392785131938,1,1.0,0.0,0.0,0,1.0,0.0,0.2536090518923135,0.12680452594615674,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771255060728745,-0.7631924384684438,0.7631924384684438,0.1771255060728745,0.0
transformer_foundation_models::https://openalex.org/W2007553631,Hierarchical Pitman-Yor language models for ASR in meetings,transformer_foundation_models,2007,Speech Recognition and Synthesis,300699,0,5,26.0,7,55,field_year3,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,1.5606710885680841,1.4826,0,1.0042424730510766,0.4097925867054657,0.4097925867054657,0,0.6730116670072565,0.8082889168560996,0.8082889168560996,0.8082889168560996,0,0.5714285714285714,0.0,0.0,0,0.5714285714285714,0.6354,0.6715959273409237,0.7942499999999999,1,0.0,0.0,0.0,0,0.0,0.0,0.011564884628643262,0.010119274050062854,1,0.0,0.0,0.0,0,0.0,0.0,0.03172248677864702,0.03172248677864702,1,0.3603837944578541,0.5510670393525461,0.5510670393525461,0,0.20218647822572308,0.28707453891272205,0.28707453891272205,0.28707453891272205,0,0.22413793103448276,0.8372988738330152,0.8372988738330152,0,0.021739130434782594,0.24172826086956511,0.27237846878088484,0.24172826086956511,0,0.3877551020408163,-0.40377678118326793,-0.40377678118326793,0,0.5,0.2779875,0.39016777214202103,0.2779875,0,1.0,0.0,0.0,0,1.0,0.0,3.742561052529026e-18,0.02,1,0.4958934721995721,0.0,0.6925603476602586,0.0,0.49178253016329826,0.49178253016329826,0.49178253016329826,0.49178253016329826,0.3972672064777328,-0.36539360777022717,0.8571761379335254,0.3972672064777328,0.8490865602703451
transformer_foundation_models::https://openalex.org/W2017500910,The syntax augmented MT (SAMT) system for the shared task in the 2007 ACL Workshop on Statistical Machine Translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,5,5.0,1,131,field_year_refbin,1.0,0.0,0.0,0,1.0,0.0,0.7803355442840421,0.39016777214202103,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1361030416863176,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.05580351786104746,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.0036265121663458587,0.0031731981455526263,1,0.0,0.0,0.0,0,0.0,0.0,0.016040125162074568,0.016040125162074568,1,0.0,0.0,0.0,0,0.0,0.0,0.07275544410661938,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.07577171227105918,0.03788585613552959,1,1.0,0.0,0.0,0,1.0,0.0,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,3.4294903762122936e-18,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29470310391363025,-0.5605383611160839,0.5605383611160839,0.29470310391363025,0.0
transformer_foundation_models::https://openalex.org/W2018623514,Context-aware discriminative phrase selection for statistical machine translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,8,43.0,9,108,field_year_refbin,1.0,0.0,0.0,0,1.0,0.0,0.507218103784627,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.10190364928246422,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.03701114047866813,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.004284318614784488,0.0037487787879364265,1,0.0,0.0,0.0,0,0.0,0.0,0.0006182779382667926,0.002,1,0.0,0.0,0.0,0,0.0,0.0,0.040398580541017706,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.016879703422553186,0.024226392785131938,1,1.0,0.0,0.0,0,1.0,0.0,0.2536090518923135,0.12680452594615674,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09935897435897435,-0.9086761326567173,0.9086761326567173,0.09935897435897435,0.0
transformer_foundation_models::https://openalex.org/W2031290899,Dependency structure language model for topic detection and tracking,transformer_foundation_models,2007,Web Data Mining and Analysis,300780,0,5,27.0,0,5920,all_non_landmark,0.0,-1.3489815189531904,-1.3489815189531904,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.0,-0.6744907594742435,-0.6744907594742435,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.5510204081632654,4.0,25.674903668251257,1,0.0,0.0,0.021461440139486837,0.021461440139486837,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.7142857142857143,4.0,7.3422756246389405,1,0.0032650276552715555,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0.0,-1.399627149450774,-1.399627149450774,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,0.0,2.8577659009960232,0.0,1.6499319122209875,1.6499319122209875,1.6499319122209875,1.6499319122209875,0.8054993252361673,0.7412317295299384,0.908700182691049,0.8054993252361673,3.7720396047284313
transformer_foundation_models::https://openalex.org/W2032942114,Morph-based speech recognition and modeling of out-of-vocabulary words across languages,transformer_foundation_models,2007,Speech Recognition and Synthesis,300699,0,17,127.0,12,55,field_year3,2.0,0.0,0.0,0,2.0,1.4826,1.5606710885680841,1.4826,0,0.4505612088643047,-0.3001502443397376,-0.3001502443397376,0,0.6869615765953234,0.7876067809008315,0.7876067809008315,0.7876067809008315,0,0.8333333333333334,0.32975103796633554,0.32975103796633554,0,0.5714285714285714,0.6354,0.6715959273409237,0.7942499999999999,1,0.0,0.0,0.0,0,0.0,0.0,0.011564884628643262,0.010119274050062854,1,0.0,0.0,0.0,0,0.0,0.0,0.03172248677864702,0.03172248677864702,1,0.16580277743808453,-0.12713223743519933,-0.12713223743519933,0,0.2022813280016618,0.2869339146349153,0.2869339146349153,0.2869339146349153,0,-0.046003016591251944,-0.312445584859283,-0.312445584859283,0,0.0357142857142857,0.26154090909090905,0.27237846878088484,0.26154090909090905,0,0.7222222222222223,1.6137407407407416,1.6137407407407416,0,0.4074074074074074,0.16692977777777782,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,3.742561052529026e-18,0.02,1,0.16102451166756834,0.0,0.0,1.6137407407407416,0.09296754515739862,0.09296754515739862,0.09296754515739862,0.09296754515739862,0.07540485829959515,-0.9567080940069452,1.0496756391643438,0.07540485829959515,0.538486278789794
transformer_foundation_models::https://openalex.org/W2033180919,A block bigram prediction model for statistical machine translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,27,12.0,4,304,field_year,1.0,0.0,0.0,0,1.0,0.0,0.7803355442840421,0.39016777214202103,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.13286208767005145,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.048070002569698546,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.003679210852807837,0.0032193094962068573,1,0.0,0.0,0.0,0,0.0,0.0,0.0109045959484507,0.0109045959484507,1,0.0,0.0,0.0,0,0.0,0.0,0.05381403861491609,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.034455485715316904,0.024226392785131938,1,1.0,0.0,0.0,0,1.0,0.0,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,0.0007952711616195734,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31713900134952766,-0.5203963645190717,0.5203963645190717,0.31713900134952766,0.0
transformer_foundation_models::https://openalex.org/W2046935727,The RWTH Arabic-to-English spoken language translation system,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,11,21.0,6,108,field_year_refbin,2.0,2.697963037906381,2.697963037906381,0,1.0,0.0,0.507218103784627,0.37065,1,0.4505612088643047,4.0,4.237953254279259,1,-1.000088900581841e-12,0.0,0.09121797062249683,0.10631575711939534,1,0.16666666666666666,2.82534364573323,2.82534364573323,0,0.0,0.0,0.03689516264491814,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.004284318614784488,0.0037487787879364265,1,0.0027434842249656633,1.3717421124828317,1.3717421124828317,0,0.0,0.0,0.0006162865407402936,0.002,1,0.009344838104891489,0.2333765340008808,0.2333765340008808,0,0.0,0.0,0.040398580541017706,0.04004189257886665,1,0.07407407407407407,3.057577524274861,3.057577524274861,0,0.0,0.0,0.016778258144441928,0.024226392785131938,1,0.7222222222222223,-2.1905982905982917,-2.1905982905982917,0,1.0,0.0,0.2536090518923135,0.12680452594615674,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,3.240662701907043,0.0,2.1242119031675006,0.0,2.2371239689304923,2.2371239689304923,2.2371239689304923,2.2371239689304923,0.9628879892037787,1.5062515729841366,0.7308723959463557,0.9628879892037787,3.6199904955800224
transformer_foundation_models::https://openalex.org/W2057105928,A novel dependency language model for information retrieval,transformer_foundation_models,2007,Information Retrieval and Search Behavior,300363,0,11,3.0,0,5920,all_non_landmark,0.0,-1.3489815189531904,-1.3489815189531904,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.0,-0.6744907594742435,-0.6744907594742435,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.08318286578294501,3.8759218972401164,3.8759218972401164,0,0.0,0.0,0.021461440139486837,0.021461440139486837,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.10727969348659006,1.0740958173207058,1.0740958173207058,0,0.0032650276552715555,0.09683928021503653,0.15664798333446378,0.09683928021503653,0,0.0,-1.399627149450774,-1.399627149450774,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,0.0,1.0585590484766279,0.0,0.6111593515910952,0.6111593515910952,0.6111593515910952,0.6111593515910952,0.6263495276653172,0.2086373060117056,0.40252204557938964,0.6263495276653172,3.3215639305879128
transformer_foundation_models::https://openalex.org/W2063697624,The ISL phrase-based MT system for the 2007 ACL workshop on statistical machine translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,8,9.0,3,108,field_year_refbin,1.0,0.0,0.0,0,1.0,0.0,0.507218103784627,0.37065,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.10190364928246422,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.03701114047866813,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.004284318614784488,0.0037487787879364265,1,0.0,0.0,0.0,0,0.0,0.0,0.0006182779382667926,0.002,1,0.0,0.0,0.0,0,0.0,0.0,0.040398580541017706,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.016879703422553183,0.024226392785131938,1,1.0,0.0,0.0,0,1.0,0.0,0.2536090518923135,0.12680452594615674,1,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26973684210526316,-0.6070397963612062,0.6070397963612062,0.26973684210526316,0.0
transformer_foundation_models::https://openalex.org/W2077444666,Joint Morphological-Lexical Language Modeling (JMLLM) for Arabic,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,5,14.0,4,131,field_year_refbin,2.0,2.563,2.563,0,1.0,0.0,0.7803355442840421,0.39016777214202103,1,0.5623351446168083,4.0,5.289292573877751,1,-1.000088900581841e-12,0.0,0.13521705502031234,0.10631575711939534,1,0.25,4.0,4.238015468599846,1,0.0,0.0,0.05573825316314586,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.0036265121663458587,0.0031731981455526263,1,0.0,0.0,0.0,0,0.0,0.0,0.016040125162074568,0.016040125162074568,1,0.15163395208547745,3.786882745035557,3.786882745035557,0,0.0,0.0,0.07275544410661938,0.04004189257886665,1,-0.4444444444444444,-4.0,-12.26735042735043,1,0.0,0.0,0.07245972911208962,0.03622986455604481,1,0.625,-1.9222500000000002,-1.9222500000000002,0,1.0,0.0,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,3.4294903762122936e-18,0.02,1,3.4816276137377735,0.0,2.6496636946586296,0.0,2.5260277469796595,2.5260277469796595,2.5260277469796595,2.5260277469796595,0.9814439946018894,1.7862824463244995,0.73974530065516,0.9814439946018894,4.892183617906642
transformer_foundation_models::https://openalex.org/W2078921937,A new robust relevance model in the language model framework,transformer_foundation_models,2007,Information Retrieval and Search Behavior,300363,0,12,12.0,1,5920,all_non_landmark,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,-1.000088900581841e-12,-0.6744907594765952,-0.6744907594765952,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,1.0,3.5829903589743597,3.5829903589743597,0,0.12627039627039627,0.1872084895104895,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0238287752675386,1.1091308001107387,1.1091308001107387,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.7880764030341532,4.0,4.245833632545804,1,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,-0.009195402298850519,-0.12917872717431686,-0.12917872717431686,0,0.003313542358958678,0.09683440092213735,0.15664798333446378,0.09683440092213735,0,1.0,0.6744907594765952,0.6744907594765952,0,0.6740437586606323,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,1.7496511198923133,0.0,2.807193114526569,0.6744907594765952,1.9097654501348067,1.9097654501348067,1.9097654501348067,1.9097654501348067,0.9325236167341431,1.2763199014842797,0.633445548650527,0.9325236167341431,3.9120236567645907
transformer_foundation_models::https://openalex.org/W2084929085,An analysis on document length retrieval trends in language modeling smoothing,transformer_foundation_models,2007,Topic Modeling,300741,0,8,51.0,5,59,field_year3,3.0,0.6744907594765952,0.6744907594765952,0,2.0,1.4826,2.3410066328521264,1.4826,0,0.9502705392302345,0.3324761387351375,0.3324761387351375,0,0.6365141682928128,0.9436959059109242,0.9436959059109242,0.9436959059109242,0,0.4,-0.10791852151625521,-0.10791852151625521,0,0.5,0.7413,0.7413,0.9266249999999999,1,0.3333333333333333,4.0,9.763809523809522,1,0.0,0.0,0.03901677721420211,0.03413968006242685,1,0.0,0.0,0.0,0,0.0,0.0,0.04656531824623197,0.04656531824623197,1,0.33102365960919994,0.7039081284157965,0.7039081284157965,0,0.1914167998329832,0.1983310806346469,0.1983310806346469,0.1983310806346469,0,-0.14285714285714285,-0.9635582278237077,-0.9635582278237077,0,0.0,0.14825999999999995,0.19028462737576637,0.14825999999999995,0,0.44000000000000006,-0.2029226228036694,-0.2029226228036694,0,0.5,0.29567920604914916,0.5018035330050964,0.29567920604914916,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,0.4751902163834985,2.8284271247461903,0.4925211414806898,0.0,1.6801173388141715,1.6801173388141715,1.6801173388141715,1.6801173388141715,0.7992577597840755,0.7245401405066163,0.9555771983075552,0.7992577597840755,3.4481350109660975
transformer_foundation_models::https://openalex.org/W2086202918,Measuring Word Alignment Quality for Statistical Machine Translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,7,208.0,24,131,field_year_refbin,1.0,0.0,0.0,0,1.0,0.0,0.7803355442840421,0.39016777214202103,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1361030416863176,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.05580351786104746,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.0036265121663458587,0.0031731981455526263,1,0.0,0.0,0.0,0,0.0,0.0,0.016040125162074568,0.016040125162074568,1,0.0,0.0,0.0,0,0.0,0.0,0.07275544410661938,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.07577171227105918,0.03788585613552959,1,1.0,0.0,0.0,0,1.0,0.0,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,3.4294903762122936e-18,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010796221322537112,-1.2412905774857668,1.2412905774857668,0.010796221322537112,0.0
transformer_foundation_models::https://openalex.org/W2091466535,Data Driven Approach for Language Model Adaptation using Stepwise Relative Entropy Minimization,transformer_foundation_models,2007,Topic Modeling,300741,0,6,10.0,2,59,field_year3,2.0,0.0,0.0,0,2.0,1.4826,2.3410066328521264,1.4826,0,0.6931471805579453,0.06001192959554719,0.06001192959554719,0,0.6365141682928128,0.9436959059109242,0.9436959059109242,0.9436959059109242,0,1.0,0.5395926075812761,0.5395926075812761,0,0.5,0.7413,0.7413,0.9266249999999999,1,0.0,0.0,0.0,0,0.0,0.0,0.041617895695148954,0.036415658733255335,1,0.1454081632653061,3.5151482434258368,3.5151482434258368,0,0.0,0.0,0.0413661539132109,0.0413661539132109,1,0.45914791702724467,1.3499201251641388,1.3499201251641388,0,0.1914167998329832,0.1983310806346469,0.1983310806346469,0.1983310806346469,0,0.19047619047619047,1.4062086167809955,1.4062086167809955,0,-0.014687882496939975,0.14589874541003678,0.19028462737576637,0.14589874541003678,0,0.5,0.034465409316413495,0.034465409316413495,0,0.49030470914127416,0.28130496782200226,0.5018035330050964,0.28130496782200226,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,0.26587794044906315,0.0,1.5163602612471918,0.034465409316413495,0.8888268524872336,0.8888268524872336,0.8888268524872336,0.8888268524872336,0.6322537112010796,0.2243778799110867,0.6644489725761469,0.6322537112010796,2.893827827435465
transformer_foundation_models::https://openalex.org/W2091812280,Three new graphical models for statistical language modelling,transformer_foundation_models,2007,Topic Modeling,300741,0,7,582.0,61,59,field_year3,5.0,2.023472278429786,2.023472278429786,0,2.0,1.4826,2.3410066328521264,1.4826,0,1.110174134017864,0.5019201235887951,0.5019201235887951,0,0.6365141682928128,0.9436959059109242,0.9436959059109242,0.9436959059109242,0,0.39344262295081966,-0.11499514587797689,-0.11499514587797689,0,0.5,0.7413,0.7413,0.9266249999999999,1,0.0,0.0,0.0,0,0.0,0.0,0.041617895695148954,0.036415658733255335,1,0.0,0.0,0.0,0,0.0,0.0,0.04656531824623197,0.04656531824623197,1,0.5330099891323896,1.7223381640755944,1.7223381640755944,0,0.1914167998329832,0.1983310806346469,0.1983310806346469,0.1983310806346469,0,-0.21781115879828328,-1.469116139203314,-1.469116139203314,0,0.0,0.14825999999999995,0.17565270162506383,0.14825999999999995,0,0.4270357430798173,-0.24676830641940461,-0.24676830641940461,0,0.5,0.29567920604914916,0.5018035330050964,0.29567920604914916,0,1.0,0.0,0.0,0,1.0,0.0,0.0,0.02,1,1.3311598962019169,0.0,1.205111753000224,0.0,1.0367064847351237,1.0367064847351237,1.0367064847351237,1.0367064847351237,0.3738191632928475,-0.40768739640374596,1.4443938811388697,0.3738191632928475,2.197354285648985
transformer_foundation_models::https://openalex.org/W2094459996,Efficient mobile phone Chinese optical character recognition systems by use of heuristic fuzzy rules and bigram Markov language models,transformer_foundation_models,2007,Handwritten Text Recognition Techniques,300331,0,5,10.0,0,5920,all_non_landmark,0.0,-1.3489815189531904,-1.3489815189531904,0,2.0,1.4826,2.7311744049941473,1.4826,0,0.0,-0.6744907594742435,-0.6744907594742435,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.18055555555555555,4.0,8.413021418043234,1,0.0,0.0,0.021461440139486837,0.021461440139486837,1,0.0,-0.6744907594765952,-0.6744907594765952,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,0.8333333333333334,4.0,8.571607552584581,1,0.0032650276552715555,0.09683928021503653,0.15658824843049315,0.09683928021503653,0,0.0,-1.399627149450774,-1.399627149450774,0,0.6748059709751948,0.4821326674321762,0.4821326674321762,0.4821326674321762,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,0.0,2.8577659009960232,0.0,1.6499319122209875,1.6499319122209875,1.6499319122209875,1.6499319122209875,0.8652159244264508,0.9435740648573271,0.7063578473636604,0.8652159244264508,3.7720396047284313
transformer_foundation_models::https://openalex.org/W2096008415,Boosting statistical machine translation by lemmatization and linear interpolation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,5,9.0,2,131,field_year_refbin,1.0,0.0,0.0,0,1.0,0.0,0.7803355442840421,0.39016777214202103,1,-1.000088900581841e-12,0.0,0.0,0,-1.000088900581841e-12,0.0,0.1361030416863176,0.10631575711939534,1,0.0,0.0,0.0,0,0.0,0.0,0.05580351786104746,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.0036265121663458587,0.0031731981455526263,1,0.0,0.0,0.0,0,0.0,0.0,0.016040125162074568,0.016040125162074568,1,0.0,0.0,0.0,0,0.0,0.0,0.07275544410661938,0.04004189257886665,1,0.0,0.0,0.0,0,0.0,0.0,0.07577171227105918,0.03788585613552959,1,1.0,0.0,0.0,0,1.0,0.0,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,3.4294903762122936e-18,0.02,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23734817813765183,-0.6626565074340589,0.6626565074340589,0.23734817813765183,0.0
transformer_foundation_models::https://openalex.org/W2097083044,Broad expertise retrieval in sparse data environments,transformer_foundation_models,2007,Expert finding and Q&A systems,300255,0,5,135.0,3,5920,all_non_landmark,1.0,-0.6744907594765952,-0.6744907594765952,0,2.0,1.4826,2.7311744049941473,1.4826,0,-1.000088900581841e-12,-0.6744907594765952,-0.6744907594765952,0,0.2868359830541607,0.42526302847758135,0.559671429301575,0.42526302847758135,0,0.0,-0.519627192488263,-0.519627192488263,0,0.12671361502347417,0.18786560563380278,0.39016777214202103,0.24385485758876313,1,0.0,0.0,0.0,0,0.0,0.0,0.06502796202367017,0.0568994667707114,1,0.0,0.0,0.0,0,0.0,0.0,0.021484188578262786,0.021484188578262786,1,0.6099865470109875,3.1339365383188067,3.1339365383188067,0,0.10803154614560004,0.1601675703154666,0.17528005756859005,0.1601675703154666,0,-0.11538461538461536,-1.2258186760464522,-1.2258186760464522,0,0.003313542358958678,0.09683174197215118,0.15664798333446378,0.09683174197215118,0,1.0,0.6744907594765952,0.6744907594765952,0,0.6740437586606323,0.4832627234097466,0.4832627234097466,0.4832627234097466,0,1.0,0.0,0.0,0,1.0,0.0,0.0024426947659084764,0.02,1,0.0,0.0,2.1928003653753256,0.6744907594765952,1.266013881228554,1.266013881228554,1.266013881228554,1.266013881228554,0.5720310391363023,0.044135908772565235,1.2218779724559887,0.5720310391363023,2.901024761060197
transformer_foundation_models::https://openalex.org/W2097828466,Generation by Inverting a Semantic Parser that Uses Statistical Machine Translation,transformer_foundation_models,2007,Natural Language Processing Techniques,300491,0,7,98.0,4,131,field_year_refbin,2.0,2.563,2.563,0,1.0,0.0,0.7803355442840421,0.39016777214202103,1,0.6931471805579453,4.0,6.519703187369707,1,-1.000088900581841e-12,0.0,0.13521705502031234,0.10631575711939534,1,0.5,4.0,8.476030937199692,1,0.0,0.0,0.05573825316314586,0.05898987435328898,1,0.0,0.0,0.0,0,0.0,0.0,0.0036265121663458587,0.0031731981455526263,1,0.04081632653061227,2.54611347895488,2.54611347895488,0,0.0,0.0,0.016030835572720198,0.016030835572720198,1,0.3112781244591328,4.0,7.773811486208808,1,0.0,0.0,0.06042042365469201,0.04004189257886665,1,0.2857142857142857,4.0,8.249422740524778,1,0.0,0.0,0.06926891606869216,0.03463445803434608,1,0.5,-2.563,-2.563,0,1.0,0.0,0.39016777214202103,0.19508388607101051,1,1.0,0.0,0.0,0,1.0,0.0,3.4294903762122936e-18,0.02,1,3.4816276137377735,0.0,3.954130760401352,0.0,3.0417583133824397,3.0417583133824397,3.0417583133824397,3.0417583133824397,0.9878542510121457,1.9285086839974275,1.1132496293850123,0.9878542510121457,4.407699537690376
