paper_id,article_id,journal,year,doi,title,abstract,keywords,openalex_id,article_markdown_path,peer_review_markdown_path,article_word_count,peer_review_word_count,has_peer_review_text,screen_pass,fig3_sw,fig3_sw_percentile,fig3_sw_tier,fig4_sw_batch_percentile,fig4_sw_ladder_tier,graph_confidence,graph_metric_valid,metric_source,top_mechanisms,weighted_score_fig3,retrieval_source,s2_key_status
s41467-025-59424-8,s41467-025-59424-8,Nature Communications,2025,10.1038/s41467-025-59424-8,48-Hour and 24-Hour Time-lapse Singlenucleus Transcriptomics Reveal Cell-type specific Circadian Rhythms in Arabidopsis,"Functional circadian clock is critical to the adaptation and survival of organisms. In land plants, the comprehensive profiling of circadian gene expression at the single-cell level is largely unknown partly due to the challenges in obtaining precisely-timed single cells embedded within cell walls. To bridge this gap, we employ time-lapse single-nucleus RNA sequencing (snRNA-seq) on Arabidopsis seedlings collected over a 48-hour window at 4-hour intervals, as well as over a 24-hour day at 2-hour intervals, yielding a total of over 77,142 and 130,000 nuclei. Here, we find that four cell clusters in the shoot share a coherent rhythm, while around 3000 genes display cell-type specific rhythmic expression. Our analysis indicates that genes encoding circadian regulators oscillate in multiple cell types, and the majority of them are well-documented core clock genes, suggesting the snRNA-seq circadian data could be used to identify more clock components oscillating in a cell-autonomous way. We identify ABF1 as a circadian regulator, whose overexpression and shortens the circadian period. Our data provides a comprehensive resource for plant circadian rhythmicity at the single-cell level (hosted at https://zhailab.bio. sustech.edu.cn/sc_circadian).",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-59424-8.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-59424-8_r.md,14233,19386,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-59859-z,s41467-025-59859-z,Nature Communications,2025,10.1038/s41467-025-59859-z,Oxytocinergic input from the paraventricular nucleus to the nucleus accumbens core modulates methamphetamine-conditioned place preference,"Methamphetamine (METH) is a highly addictive psychostimulant, yet its addiction mechanisms remain unclear. Oxytocin (OXT), a neuropeptide, shows promise in reducing METH addiction, but how OXT exerts its effects is poorly understood. Using conditioned place preference (CPP), we first found that intranasal OXT other than Arginine Vasopressin (AVP) administration suppressed METH-CPP in mice, which could be reversed by OXT receptors (OXTRs) blockade in the nucleus accumbens (NAc) core. Activating OXTRs in the NAc core similarly reduced METH-CPP. Then, we found repeated METH exposure inhibited oxytocinergic neurons within the paraventricular nucleus (PVN) and lowered PVN OXT protein level. Chemogenetic activation of PVN oxytocinergic neurons (PVN[OXT] ) blocked METH-CPP. Furthermore, METH inhibited PVN[OXT] -NAc core circuit other than PVN[OXT] -NAc shell circuit. Activation of PVN[OXT] -NAc core circuit significantly inhibited METH-CPP. This study - reveals METH may impair the endogenous OXT system, especially the PVN[OXT] NAc core circuit, highlighting OXT’s therapeutic potential for METH use disorder (MUD).",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-59859-z.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-59859-z_r.md,10558,8445,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-60104-w,s41467-025-60104-w,Nature Communications,2025,10.1038/s41467-025-60104-w,Evidence for preferred propagating terrestrial heatwave pathways due to Rossby wave activity,"Terrestrial heatwaves are prolonged hot weather events often resulting in widespread socioeconomic impacts. Predicting heatwaves remains challenging, partly due to limited understanding of the events’ spatial evolution and underlying mechanisms. Heatwaves were mainly examined at fixed stations, with little attention given to the fact that the center of a heatwave can move a long distance. Here, we examine the spatial propagation of terrestrial heatwaves using a complex network algorithm, and find four preferred propagation pathways of terrestrial heatwaves in the northern hemisphere. Along each preferred pathway, heatwaves evolve in two ways: propagating along the pathway or being stationary. We show that the propagating heatwave pathways are consistent with the movement of Rossby wave trains, and that both are guided by enhanced Rossby wave flux activities. The detected propagation pathways are found to provide prior knowledge for occurrences of downstream heatwaves that can be used for identifying associated precursor signals. The results shed light on the mechanisms responsible for preferred propagating heatwave pathways and provide potential predictability of terrestrial heatwaves.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-60104-w.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-60104-w_r.md,7762,789,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-60185-7,s41467-025-60185-7,Nature Communications,2025,10.1038/s41467-025-60185-7,Atlas of proteomic signatures of brain structure and its links to brain disorders,"Individual variation in brain structure influences deterioration due to disease and comprehensive profiling of the associated proteomic signature advances mechanistic understanding. Here, using data from 4997 UK Biobank participants, we analyzed the associations between 2920 plasma proteins and 272 neuroimaging-derived brain structure measures. We identified 5358 associations between 1143 proteins and 256 brain structure measures, with NCAN and LEP proteins showing the most associations. Functional enrichment implicated these proteins in neurogenesis, immune/apoptotic processes and neurons. Furthermore, bidirectional Mendelian randomization revealed 33 associations between 32 proteins and 23 brain structure measures, and 21 associations between nine brain structure associated proteins and ten brain disorders. Moreover, the significant associations between the identified proteins and mental health were mediated by brain volume and surface area. In summary, this study generates a comprehensive atlas mapping the patterns of association between proteome and brain structure, highlighting their potential value for studying brain disorders.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-60185-7.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-60185-7_r.md,15312,24883,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-62003-6,s41467-025-62003-6,Nature Communications,2025,10.1038/s41467-025-62003-6,Determination of trunk neural crest cell fate and susceptibility to splicing perturbation by the DLC1-SF3B1-PHF5A splicing complex,"How the ubiquitously expressed splicing factors specifically regulate neural crest (NC) development and enhance their vulnerability to splicing perturbations remain poorly understood. Here, we show that NC-specific DLC1, partnering with SF3B1-PHF5A splicing complex, are crucial for determining avian trunk NC cell fate by regulating the splicing of NC specifiers SOX9 and SNAI2 pre-mRNAs rather than their upstream regulators BMP4, WNT1, and PAX7. Mechanistically, SF3B1-PHF5A binds to the intronic branch site (BS) sequences of all factors, while DLC1 interacts with a specific motif near the BS sequences of SOX9 and SNAI2, thereby determining their functional specificity in NC specification. Moreover, DLC1 increases NC cells’ vulnerability to splicing modulator pladienolide B (PB) by reducing the binding capacity of the SF3B1PHF5A splicing complex to the shorter length of both SOX9 intron 2 and SNAI2 intron 1, which possess weaker polypyrimidine tract 3’ of the BS sequence, resulting in intron retention and loss of NC progenitors. Conversely, somite specific SLU7-SF3B1-PHF5A splicing complex regulates SOX9 and SNAI2 expression and imparts resistance to PB. Our data reveal the cell-type specific splicing complexes with distinct vulnerabilities to PB, highlighting the critical role of the DLC1-SF3B1-PHF5A in determining trunk NC cell fate and enhancing its susceptibility to splicing perturbation.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-62003-6.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-62003-6_r.md,15459,12888,True,True,2.6696080808114204,0.999765625,high,0.98,high,0.9549999999999998,True,agent_graph_metric_evidence,"PDE=0.97 Prospective diffusion entropy / 潜在扩散熵, Uzzi=0.96 Atypical recombination / 非典型组合, B=0.96 Bridge position / 跨社区桥接位置",2.6696080808114204,openalex,openalex_key_ok
s41467-025-62238-3,s41467-025-62238-3,Nature Communications,2025,10.1038/s41467-025-62238-3,Article https://doi.org/10.1038/s41467-025-62238-3 Global quantification of the dispersion effect with POLDER satellite data,"Increased aerosols can modify the shape of the cloud Particle Size Distribution (PSD), thereby influencing the radiative properties of clouds, known as the Dispersion Effect (DE). However, a global, observation-based quantification of its impact on Aerosol-Cloud Interactions (ACI) is lacking, leading to DE being typically ignored in satellite-based estimates of ACI forcing. Here we propose a physics-based method that combines polarimetric satellite data on cloud PSD to achieve global observational quantification of DE’s impact on ACI in liquidphase stratiform clouds. Globally, DE offsets ACI changes induced by droplet number concentration variation and liquid water path adjustment by 7% and − 1.4%, respectively. Furthermore, a parameterization based on the global dataset of PSD shape parameters is developed to improve DE estimation in large-scale models. Both the quantification and parameterization enhance our understanding of DE and facilitate the inclusion of this non-negligible impact of DE on ACI in estimating aerosol climate forcing.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-62238-3.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-62238-3_r.md,11192,11320,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-63136-4,s41467-025-63136-4,Nature Communications,2025,10.1038/s41467-025-63136-4,Universal symmetry-protected persistent spin textures in noncentrosymmetric crystals,"The significance of Mendeleev’s periodic table extends beyond the classification of elements; it lies in its remarkable predictive power for discovering new elements and properties, revealing the underlying symmetrical patterns of nature that were only fully understood with the advent of quantum mechanics. Fundamental material properties, such as electron transport and magnetism, are also governed by crystal symmetry. In particular, spin transport depends on the spin polarization of electronic states, and recently discovered materials – where the electron spin polarization is independent of momentum a property – known as persistent spin texture (PST) promise extended spin lifetime and efficient spin accumulation. In this paper, we establish the general conditions for the existence of symmetry-protected PST in bulk crystals. By systematically analyzing all noncentrosymmetric crystallographic space groups, similar to elements in the periodic table, we demonstrate that PST is universally present in all nonmagnetic solids lacking inversion symmetry except those in the trivial space group P1. Using group theory, we identify the regions within the Brillouin zone that host PST and determine the corresponding directions of spin polarization. Our findings, supported by first-principles calculations of representative materials, open the route for discovering robust spintronic materials based on PST.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-63136-4.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-63136-4_r.md,6288,2497,True,False,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-63742-2,s41467-025-63742-2,Nature Communications,2025,10.1038/s41467-025-63742-2,Oxidative stress-induced intervertebral disc remodelling and elevated stiffness drive idiopathic scoliosis in preclinical models,"Adolescent idiopathic scoliosis (AIS) is the most prevalent pediatric spine disorder, developing in the absence of obvious physiological defects. Genome sequencing and functional studies have demonstrated association of musculoskeletal collagen variants and cartilaginous extracellular matrix (ECM) defects in a subset of patients. However, the underlying biological causes of AIS remain poorly understood, limiting treatment options. Using multiple zebrafish AIS models, we demonstrate that reduction-oxidation (redox) imbalances induce cell stress and collagen remodelling within intervertebral segments of the developing spine. Mutant spines are consequently stiffer, as measured by shear wave elastography, and exhibit deformations of intervertebral structures. Remarkably, elevated stiffness and intervertebral ECM phenotypes are detectable prior to scoliosis onset, suggesting a causal relationship, and can be suppressed by antioxidant treatment. Together, our preclinical studies implicate oxidative stress-induced intervertebral deformations in the pathogenesis of AIS and identify elevated spine stiffness and redox imbalance as plausible first-in-kind prognostic biomarkers and therapeutic targets.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-63742-2.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-63742-2_r.md,11067,10332,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-64320-2,s41467-025-64320-2,Nature Communications,2025,10.1038/s41467-025-64320-2,Mitochondrial one-carbon metabolism is required for TGF-β-induced glycine synthesis and fibrotic responses,"TGF-β-dependent activation of lung fibroblasts is a hallmark of Idiopathic Pulmonary Fibrosis (IPF) which results in excessive collagen deposition and progressive scarring. Collagen production by lung fibroblasts is supported by de novo synthesis of glycine, the most abundant amino acid in collagen protein. SHMT2 produces glycine by transferring a one-carbon (1 C) unit from serine to tetrahydrofolate (THF), producing 5,10-methylene-THF (meTHF). meTHF is then converted back to THF in the mitochondrial 1 C pathway. It is unknown how 1 C metabolism contributes to collagen protein production and fibrosis. Here, we demonstrate that TGF-β induces the expression of mitochondrial 1 C pathway enzymes, including MTHFD2, in human lung fibroblasts. MTHFD2 was required for TGF-β-induced cellular glycine accumulation and collagen protein production in lung fibroblasts. Pharmacologic inhibition of MTHFD2 ameliorated fibrotic responses after intratracheal bleomycin instillation in vivo. Our findings suggest that mitochondrial 1 C metabolism is a therapeutic target for IPF and other fibrotic diseases.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-64320-2.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-64320-2_r.md,12578,6458,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-65212-1,s41467-025-65212-1,Nature Communications,2025,10.1038/s41467-025-65212-1,Imaging of electrically controlled van der T-TaS Waals layer stacking in 1 2,"Van der Waals materials exhibit a variety of states that can be switched with low power at low temperatures, offering a viable cryogenic ‘flash memory’ required for the classical control electronics for solid-state quantum information processing. In 1T-TaS2, a non-volatile metallic ‘hidden’ state can be induced from an insulating equilibrium charge-density wave ground state using either optical or electrical pulses. Given that conventional memristors form localized, filamentary channels which support the current, a key question for design concerns the geometry of the conduction region in highly energyefficient 1T-TaS2 devices. Here, we report in operando micro-beam X-ray diffraction, fluorescence, and concurrent transport measurements, allowing us to spatially image the non-thermal hidden state induced by electrical switching of 1T-TaS2. The results reveal a long-range ordered switching region that extends well below the electrodes, implying that the self-organized, collective growth of the hidden phase is driven by charge rearrangement and concomitant lattice strain. Our combination of techniques showcases the potential of nondestructive, three-dimensional X-ray imaging to study bulk switching in microscopic detail, exemplified here by electrical control of the charge-density wave state of a van der Waals material.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-65212-1.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-65212-1_r.md,7138,3202,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41467-025-67985-x,s41467-025-67985-x,Nature Communications,2025,10.1038/s41467-025-67985-x,Surface halogenation engineering for reversible silicon-based solid-state batteries,"Silicon-based solid-state batteries are promising next-generation high-energydensity technologies. However, poor (electro)chemical compatibility between silicon negative electrodes and solid electrolytes (e.g., Li6PS5Cl) plus sluggish interfacial kinetics severely limits their reversibility and Coulombic efficiency. Here, we propose a surface halogenation strategy that transforms the native amorphous SiO2 passivation layer on silicon particles into a functional Al(Si) OCl composite surface via controlled reaction with AlCl3. This artificial interphase reconciles interfacial incompatibility and enables fast ionic/electronic transport, suppressing irreversible lithium loss. The optimized negative electrode achieves a high initial Coulombic efficiency of 94.3% in half-cells and 85.6% initial Coulombic efficiency (86.6% with pre-lithiation) in full cells paired with LiNi0.88Co0.09Mn0.03O2. Enhanced reversibility further delivers long-term cyclability. The optimized negative electrode delivers 86% capacity retention and 99.998% average Coulombic efficiency over 200 cycles. Even at highloading ( > 10 mAh cm[-2] , and no adhesives/conductive carbon/electrolyte), it retains 72% capacity after 500 cycles. The full cells maintain 80% capacity after 200 cycles at 1 C, with an average Coulombic efficiency exceeding 99.95%. The versatility of this halogenation strategy underscores halide chemistry’s broad potential in advancing high-performance, reversible silicon-based solid-state batteries.",,,/mnt/d/aspr_nature_markdown/paper/s41467-025-67985-x.md,/mnt/d/aspr_nature_markdown/peer_review/s41467-025-67985-x_r.md,10161,9966,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41551-025-01353-4,s41551-025-01353-4,Nature Biomedical Engineering,2025,10.1038/s41551-025-01353-4,**nature biomedical engineering**,"Most antibodies for treating COVID-19 rely on binding the receptor-binding domain (RBD) of SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2). However, Omicron and its sub-lineages, as well as other heavily mutated variants, have rendered many neutralizing antibodies ineffective. Here we show that antibodies with enhanced resistance to the evolution of SARS-CoV-2 can be identified via deep mutational learning. We constructed a library of full-length RBDs of Omicron BA.1 with high mutational distance and screened it for binding to the angiotensin-converting-enzyme-2 receptor and to neutralizing antibodies. After deep-sequencing the library, we used the data to train ensemble deep-learning models for the prediction of the binding and escape of a panel of eight therapeutic antibody candidates targeting a diverse range of RBD epitopes. By using in silico evolution to assess antibody breadth via the prediction of the binding and escape of the antibodies to millions of Omicron sequences, we found combinations of two antibodies with enhanced and complementary resistance to viral evolution. Deep learning may enable the development of therapeutic antibodies that remain effective against future SARS-CoV-2 variants.",,,/mnt/d/aspr_nature_markdown/paper/s41551-025-01353-4.md,/mnt/d/aspr_nature_markdown/peer_review/s41551-025-01353-4_r.md,14222,4883,True,True,1.587973399182611,0.974609375,high,0.18,low,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.90 Prospective diffusion entropy / 潜在扩散熵, B=0.84 Bridge position / 跨社区桥接位置, RS=0.84 Rao-Stirling breadth / 跨学科知识广度",1.587973399182611,openalex,openalex_key_ok
s41551-025-01536-z,s41551-025-01536-z,Nature Biomedical Engineering,2025,10.1038/s41551-025-01536-z,**nature biomedical engineering**,"Intracortical brain–computer interfaces (iBCIs) require frequent recalibration to maintain robust performance due to changes in neural activity that accumulate over time, which result in periods when users cannot use their device. Here we introduce a hidden Markov model to infer which targets users are moving towards during iBCI use and we retrain the system using these inferred targets, enabling unsupervised adaptation to changing neural activity. Our approach outperforms distribution alignment methods in large-scale, closed-loop simulations over two months, as well as in a closed loop with a human iBCI user over one month. Leveraging an offline dataset spanning five years of iBCI recordings, we show how target inference recalibration methods appear capable of long-term unsupervised recalibration, whereas recently proposed data-distribution-matching approaches appear to accumulate compounding errors over time. We show offline that our approach performs well on freeform datasets of a person using a home computer with an iBCI. Our results demonstrate the use of task structure to bootstrap a noisy decoder into a highly performant one, thereby overcoming one of the major barriers to clinically translating BCIs.",,,/mnt/d/aspr_nature_markdown/paper/s41551-025-01536-z.md,/mnt/d/aspr_nature_markdown/peer_review/s41551-025-01536-z_r.md,19548,19233,True,True,1.587973399182611,0.974609375,high,0.18,low,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.90 Prospective diffusion entropy / 潜在扩散熵, B=0.84 Bridge position / 跨社区桥接位置, RS=0.84 Rao-Stirling breadth / 跨学科知识广度",1.587973399182611,openalex,openalex_key_ok
s41556-025-01621-0,s41556-025-01621-0,Nature Cell Biology,2025,10.1038/s41556-025-01621-0,**nature cell biology**,"Cells secrete a large variety of extracellular vesicles (EVs) to engage in cell-to-cell and cell-to-environment intercellular communication. EVs are functionally involved in many physiological and pathological processes by interacting with cells that facilitate transfer of proteins, lipids and genetic information. However, our knowledge of EVs is incomplete. Here we show that cells actively release exceptionally large (up to 20 µm) membrane-enclosed vesicles that exhibit active blebbing behavior, and we, therefore, have termed them blebbisomes. Blebbisomes contain an array of cellular organelles that include functional mitochondria and multivesicular endosomes, yet lack a definable nucleus. We show that blebbisomes can both secrete and internalize exosomes and microvesicles. Blebbisomes are released from normal and cancer cells, can be observed by direct imaging of cancer cells in vivo and are present in normal bone marrow. We demonstrate that cancer-derived blebbisomes contain a plethora of inhibitory immune checkpoint proteins, including PD-L1, PD-L2, B7-H3, VISTA, PVR and HLA-E. These data identify a very large, organelle-containing functional EV that act as cell-autonomous mobile communication centres capable of integrating and responding to signals in the extracellular environment.",,,/mnt/d/aspr_nature_markdown/paper/s41556-025-01621-0.md,/mnt/d/aspr_nature_markdown/peer_review/s41556-025-01621-0_r.md,15098,3735,True,True,1.595495983277693,0.974765625,high,0.23,low,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.90 Prospective diffusion entropy / 潜在扩散熵, B=0.84 Bridge position / 跨社区桥接位置, RS=0.84 Rao-Stirling breadth / 跨学科知识广度",1.595495983277693,openalex,openalex_key_ok
s41556-025-01799-3,s41556-025-01799-3,Nature Cell Biology,2025,10.1038/s41556-025-01799-3,**nature cell biology**,"Communication between the mitochondria and the cytosol is critical for cellular adaptation to metabolic changes. The outer mitochondrial membrane (OMM), located at the interface between the cytosol and mitochondria, plays a key role in this crosstalk. OMM proteins",,,/mnt/d/aspr_nature_markdown/paper/s41556-025-01799-3.md,/mnt/d/aspr_nature_markdown/peer_review/s41556-025-01799-3_r.md,20864,2048,True,True,1.3687162542980271,0.952890625,high,0.12,low,0.9249999999999998,True,agent_graph_metric_evidence,"B=1.00 Bridge position / 跨社区桥接位置, RS=1.00 Rao-Stirling breadth / 跨学科知识广度, RTD=1.00 Reference target diversity / 参考目标社区多样性",1.3687162542980271,openalex,openalex_key_ok
s41559-025-02720-9,s41559-025-02720-9,Nature Ecology & Evolution,2025,10.1038/s41559-025-02720-9,**nature ecology & evolution**,"The cephalopod and vertebrate visual systems are a textbook example of convergent evolution with unknown molecular underpinnings. Here we characterize 98,537 single-cell transcriptomes in the bobtail squid _Euprymna berryi_ to understand how the cephalopod retina and optic lobes relate to the vertebrate retina. We confirm the overall relative simplicity of the cephalopod retina but identify two related photoreceptor cell subtypes expressing distinct r-opsins. By contrast, the adult optic lobe contains a diverse repertoire of neuronal and glial cell types, with a predominance of dopaminergic neurons. We show that cephalopod-specific gene duplicates probably contributed to this cell type diversification. Comparing neuronal cell population in the optic lobes of hatchlings and adults, we reveal a switch towards d op am in ergic n eu ro tr an sm itter usage with age, indicative of a maturation process. We further identify an FMRF-amide-based retrograde signal from the optic lobe towards the retina that supports the functional analogy of the cephalopod optic lobe cortex and the vertebrate inner retina in visual signal processing from a molecular standpoint. Finally, comparative analyses with vertebrate and arthropod cells suggest a scenario in which two photoreceptor types and two neuronal populations may have already been present in the eye of the bilaterian ancestor.",,,/mnt/d/aspr_nature_markdown/paper/s41559-025-02720-9.md,/mnt/d/aspr_nature_markdown/peer_review/s41559-025-02720-9_r.md,20985,9821,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41559-025-02767-8,s41559-025-02767-8,Nature Ecology & Evolution,2025,10.1038/s41559-025-02767-8,**nature ecology & evolution**,"The origin of pterosaurs, the first vertebrates to achieve powered flight, is poorly understood, owing to the temporal and morphological gaps that separate them from their closest non-flying relatives, the lagerpetids. Although both groups coexisted during the Late Triassic, their limited sympatry is currently unexplained, indicating that ecological partitioning, potentially linked to palaeoclimate, influenced their early evolution. Here we a na ly sed p te ro sa ur omorph (pterosaur + lagerpetid) p al ae ob io geography using phylogeny-based probabilistic methods and integrating fossil occurrences with palaeoclimate data. Our results reveal distinct climatic preferences and dispersal histories: lagerpetids tolerated a broader range of conditions, including arid belts, enabling a widespread distribution from the Middle to early Late Triassic. Conversely, pterosaurs preferred wetter environments, resulting in a patchier geographical distribution that expanded only as humidity increased in the Late Triassic, probably following the Carnian Pluvial Event. This major environmental disturbance, potentially driven by changes in CO2-related thermal constraints and/or palaeogeography, appears to have had a key role in shaping early pterosauromorph evolution by promoting spatial segregation and distinct climatic niche occupation.",,,/mnt/d/aspr_nature_markdown/paper/s41559-025-02767-8.md,/mnt/d/aspr_nature_markdown/peer_review/s41559-025-02767-8_r.md,13486,3129,True,True,2.3713800902708417,0.998671875,high,0.89,high,0.9399999999999998,True,agent_graph_metric_evidence,"PDE=0.98 Prospective diffusion entropy / 潜在扩散熵, B=0.97 Bridge position / 跨社区桥接位置, RS=0.97 Rao-Stirling breadth / 跨学科知识广度",2.3713800902708417,openalex,openalex_key_ok
s41562-025-02108-6,s41562-025-02108-6,Nature Human Behaviour,2025,10.1038/s41562-025-02108-6,**nature human behaviour**,"Research has shown that higher maternal and paternal age is positively associated with children’s education. Debate continues as to whether these relationships are causal. This is of great interest given the postponement of first births in almost all developed countries during the twentieth century. Here we use an instrumental variable approach (Mendelian randomization) using maternal and paternal polygenic indices (PGIs) for age at first birth— while conditioning on the child’s PGI for age at first birth—to identify the causal effects of maternal and paternal age at first birth on children’s test scores based on data from the Norwegian Mother, Father and Child Cohort study. We do not find evidence of positive causal effects of both maternal and paternal age at first birth on children’s test scores at age 10 years once the children’s PGI and correlations among different PGIs are controlled for. We therefore conclude that our results do not provide evidence in favour of sociological theories that predict positive causal effects of parental age on children’s educational attainment.",,,/mnt/d/aspr_nature_markdown/paper/s41562-025-02108-6.md,/mnt/d/aspr_nature_markdown/peer_review/s41562-025-02108-6_r.md,5778,5391,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
s41590-025-02270-z,s41590-025-02270-z,Nature Immunology,2025,10.1038/s41590-025-02270-z,**nature immunology**,"Interleukin-18 (IL-18) is an acute-phase proinflammatory molecule crucial for mediating viral clearance by activating T helper 1 CD4[+] T cells, cytotoxic CD8[+] T cells and natural killer (NK) cells. Here, we show that mature IL-18 is generated in the thymus following numerous distinct forms of tissue damage, all of which cause caspase-1-mediated immunogenic cell death. We report that IL-18-stimulated cytotoxic NK cells limit endogenous thymic regeneration, a critical process that ensures the restoration of immune competence after acute insults such as stress, infection, chemotherapy and radiation. NK cells suppress thymus recovery by aberrantly targeting thymic epithelial cells, which act as the master regulators of organ function and regeneration. Together, our data reveal a new pathway regulating tissue regeneration in the thymus and suggest IL-18 as a potential therapeutic target to boost thymic function. Moreover, given the enthusiasm for IL-18 as a cancer immunotherapy due to its capacity to elicit a type 1 immune response, these findings also offer insight into potential off-target effects.",,,/mnt/d/aspr_nature_markdown/paper/s41590-025-02270-z.md,/mnt/d/aspr_nature_markdown/peer_review/s41590-025-02270-z_r.md,19180,8783,True,True,2.147346079099238,0.996484375,high,0.59,middle,0.9999999999999999,True,agent_graph_metric_evidence,"PDE=0.91 Prospective diffusion entropy / 潜在扩散熵, B=0.82 Bridge position / 跨社区桥接位置, RS=0.82 Rao-Stirling breadth / 跨学科知识广度",2.147346079099238,openalex,openalex_key_ok
